Year,Zip_Code,Number of Visits,Age-adjusted rate,Age_Group,County
2012,93454,97.0,92.7,1,SANTA BARBARA
2012,93454,98.0,36.3,0,SANTA BARBARA
2012,93455,56.0,57.2,1,SANTA BARBARA
2012,93455,70.0,24.5,0,SANTA BARBARA
2012,93458,146.0,75.9,1,SANTA BARBARA
2012,93458,105.0,27.4,0,SANTA BARBARA
2012,93460,0.0,0.0,1,SANTA BARBARA
2012,93460,0.0,0.0,0,SANTA BARBARA
2012,93463,0.0,0.0,1,SANTA BARBARA
2012,93463,18.0,29.7,0,SANTA BARBARA
2012,93465,0.0,0.0,1,SAN LUIS OBISPO
2012,93465,23.0,36.0,0,SAN LUIS OBISPO
2012,93501,36.0,232.7,1,KERN
2012,93501,34.0,88.3,0,KERN
2012,93505,43.0,125.8,1,KERN
2012,93505,43.0,40.7,0,KERN
2012,93510,0.0,0.0,1,LOS ANGELES
2012,93510,15.0,23.7,0,LOS ANGELES
2012,93514,25.0,86.9,1,INYO
2012,93514,27.0,24.5,0,INYO
2012,93527,0.0,0.0,1,KERN
2012,93527,0.0,0.0,0,KERN
2012,93534,220.0,194.9,1,LOS ANGELES
2012,93534,303.0,108.8,0,LOS ANGELES
2012,93535,365.0,153.7,1,LOS ANGELES
2012,93535,471.0,95.8,0,LOS ANGELES
2012,93536,143.0,78.9,1,LOS ANGELES
2012,93536,159.0,28.2,0,LOS ANGELES
2012,93543,26.0,74.5,1,LOS ANGELES
2012,93543,36.0,39.8,0,LOS ANGELES
2012,93546,0.0,0.0,1,MONO
2012,93546,14.0,17.8,0,MONO
2012,93550,320.0,125.7,1,LOS ANGELES
2012,93550,337.0,67.8,0,LOS ANGELES
2012,93551,62.0,45.3,1,LOS ANGELES
2012,93551,97.0,26.6,0,LOS ANGELES
2012,93552,113.0,88.1,1,LOS ANGELES
2012,93552,94.0,36.4,0,LOS ANGELES
2012,93555,35.0,41.5,1,KERN
2012,93555,108.0,47.5,0,KERN
2012,93560,41.0,77.6,1,KERN
2012,93560,50.0,36.5,0,KERN
2012,93561,65.0,95.5,1,KERN
2012,93561,106.0,39.9,0,KERN
2012,93591,24.0,106.5,1,LOS ANGELES
2012,93591,48.0,96.7,0,LOS ANGELES
2012,93609,26.0,143.3,1,FRESNO
2012,93609,24.0,58.7,0,FRESNO
2012,93610,68.0,126.5,1,MADERA
2012,93610,55.0,29.7,0,MADERA
2012,93611,79.0,70.8,1,FRESNO
2012,93611,106.0,35.2,0,FRESNO
2012,93612,124.0,131.7,1,FRESNO
2012,93612,192.0,78.4,0,FRESNO
2012,93614,0.0,0.0,1,MADERA
2012,93614,15.0,16.5,0,MADERA
2012,93616,0.0,0.0,1,FRESNO
2012,93616,0.0,0.0,0,FRESNO
2012,93618,57.0,54.7,1,TULARE
2012,93618,59.0,30.2,0,TULARE
2012,93619,30.0,35.2,1,FRESNO
2012,93619,31.0,15.2,0,FRESNO
2012,93620,47.0,159.0,1,MERCED
2012,93620,56.0,84.7,0,MERCED
2012,93622,43.0,126.8,1,FRESNO
2012,93622,20.0,31.3,0,FRESNO
2012,93625,43.0,196.7,1,FRESNO
2012,93625,22.0,43.6,0,FRESNO
2012,93626,0.0,0.0,1,FRESNO
2012,93630,71.0,105.3,1,FRESNO
2012,93630,38.0,30.7,0,FRESNO
2012,93631,40.0,79.3,1,FRESNO
2012,93631,48.0,39.5,0,FRESNO
2012,93635,170.0,128.9,1,MERCED
2012,93635,217.0,81.7,0,MERCED
2012,93636,32.0,135.4,1,MADERA
2012,93636,17.0,20.1,0,MADERA
2012,93637,211.0,171.9,1,MADERA
2012,93637,152.0,60.2,0,MADERA
2012,93638,333.0,186.9,1,MADERA
2012,93638,210.0,67.4,0,MADERA
2012,93640,58.0,128.5,1,FRESNO
2012,93640,22.0,39.4,0,FRESNO
2012,93644,0.0,0.0,1,MADERA
2012,93644,0.0,0.0,0,MADERA
2012,93646,51.0,118.8,1,FRESNO
2012,93646,33.0,47.7,0,FRESNO
2012,93647,25.0,57.4,1,TULARE
2012,93647,18.0,25.4,0,TULARE
2012,93648,92.0,157.6,1,FRESNO
2012,93648,40.0,40.0,0,FRESNO
2012,93650,29.0,271.4,1,FRESNO
2012,93650,34.0,167.1,0,FRESNO
2012,93654,82.0,87.2,1,FRESNO
2012,93654,83.0,40.2,0,FRESNO
2012,93656,22.0,95.3,1,FRESNO
2012,93656,0.0,0.0,0,FRESNO
2012,93657,133.0,123.8,1,FRESNO
2012,93657,87.0,34.1,0,FRESNO
2012,93660,18.0,94.3,1,FRESNO
2012,93660,0.0,0.0,0,FRESNO
2012,93662,138.0,144.0,1,FRESNO
2012,93662,125.0,59.0,0,FRESNO
2012,93675,0.0,0.0,1,FRESNO
2012,93675,0.0,0.0,0,FRESNO
2012,93701,103.0,206.2,1,FRESNO
2012,93701,88.0,111.2,0,FRESNO
2012,93702,264.0,146.9,1,FRESNO
2012,93702,275.0,92.5,0,FRESNO
2012,93703,194.0,173.2,1,FRESNO
2012,93703,151.0,67.9,0,FRESNO
2012,93704,87.0,138.7,1,FRESNO
2012,93704,104.0,51.3,0,FRESNO
2012,93705,218.0,174.1,1,FRESNO
2012,93705,185.0,73.8,0,FRESNO
2012,93706,268.0,184.8,1,FRESNO
2012,93706,288.0,105.5,0,FRESNO
2012,93710,106.0,169.7,1,FRESNO
2012,93710,140.0,64.6,0,FRESNO
2012,93711,77.0,102.1,1,FRESNO
2012,93711,68.0,23.5,0,FRESNO
2012,93720,83.0,74.7,1,FRESNO
2012,93720,68.0,18.8,0,FRESNO
2012,93721,14.0,97.8,1,FRESNO
2012,93721,23.0,42.7,0,FRESNO
2012,93722,370.0,150.0,1,FRESNO
2012,93722,265.0,49.1,0,FRESNO
2012,93723,18.0,62.0,1,FRESNO
2012,93723,0.0,0.0,0,FRESNO
2012,93725,111.0,126.3,1,FRESNO
2012,93725,76.0,43.3,0,FRESNO
2012,93726,215.0,185.0,1,FRESNO
2012,93726,209.0,73.3,0,FRESNO
2012,93727,284.0,121.2,1,FRESNO
2012,93727,273.0,53.5,0,FRESNO
2012,93728,111.0,262.4,1,FRESNO
2012,93728,119.0,99.7,0,FRESNO
2012,93730,15.0,55.7,1,FRESNO
2012,93730,0.0,0.0,0,FRESNO
2012,93901,78.0,117.1,1,MONTEREY
2012,93901,163.0,78.5,0,MONTEREY
2012,93905,250.0,107.3,1,MONTEREY
2012,93905,158.0,40.7,0,MONTEREY
2012,93906,163.0,94.6,1,MONTEREY
2012,93906,253.0,61.6,0,MONTEREY
2012,93907,55.0,94.4,1,MONTEREY
2012,93907,66.0,40.3,0,MONTEREY
2012,93908,0.0,0.0,1,MONTEREY
2012,93908,0.0,0.0,0,MONTEREY
2012,93924,0.0,0.0,1,MONTEREY
2012,93924,22.0,63.0,0,MONTEREY
2012,93926,18.0,52.4,1,MONTEREY
2012,93926,16.0,29.6,0,MONTEREY
2012,93927,27.0,41.5,1,MONTEREY
2012,93927,30.0,23.4,0,MONTEREY
2012,93930,20.0,35.1,1,MONTEREY
2012,93930,21.0,20.5,0,MONTEREY
2012,93933,42.0,79.8,1,MONTEREY
2012,93933,50.0,29.0,0,MONTEREY
2012,93940,23.0,49.2,1,MONTEREY
2012,93940,54.0,19.7,0,MONTEREY
2012,93950,0.0,0.0,1,MONTEREY
2012,93950,28.0,26.7,0,MONTEREY
2012,93955,86.0,92.3,1,MONTEREY
2012,93955,97.0,40.6,0,MONTEREY
2012,93960,27.0,44.6,1,MONTEREY
2012,93960,42.0,19.1,0,MONTEREY
2012,94002,14.0,23.7,1,SAN MATEO
2012,94002,58.0,28.2,0,SAN MATEO
2012,94010,32.0,34.8,1,SAN MATEO
2012,94010,66.0,19.4,0,SAN MATEO
2012,94014,70.0,72.4,1,SAN MATEO
2012,94014,194.0,50.8,0,SAN MATEO
2012,94015,82.0,72.9,1,SAN MATEO
2012,94015,189.0,37.6,0,SAN MATEO
2012,94019,29.0,67.5,1,SAN MATEO
2012,94019,25.0,19.0,0,SAN MATEO
2012,94022,0.0,0.0,1,SANTA CLARA
2012,94022,12.0,10.4,0,SANTA CLARA
2012,94024,0.0,0.0,1,SANTA CLARA
2012,94024,0.0,0.0,0,SANTA CLARA
2012,94025,53.0,50.4,1,SAN MATEO
2012,94025,58.0,19.2,0,SAN MATEO
2012,94030,15.0,36.2,1,SAN MATEO
2012,94030,78.0,41.2,0,SAN MATEO
2012,94038,0.0,0.0,1,SAN MATEO
2012,94038,0.0,0.0,0,SAN MATEO
2012,94040,28.0,35.8,1,SANTA CLARA
2012,94040,34.0,14.0,0,SANTA CLARA
2012,94041,0.0,0.0,1,SANTA CLARA
2012,94041,13.0,11.5,0,SANTA CLARA
2012,94043,13.0,22.5,1,SANTA CLARA
2012,94043,34.0,16.7,0,SANTA CLARA
2012,94044,45.0,60.2,1,SAN MATEO
2012,94044,111.0,39.7,0,SAN MATEO
2012,94061,53.0,58.5,1,SAN MATEO
2012,94061,100.0,34.7,0,SAN MATEO
2012,94062,18.0,32.8,1,SAN MATEO
2012,94062,45.0,22.9,0,SAN MATEO
2012,94063,87.0,101.9,1,SAN MATEO
2012,94063,130.0,57.7,0,SAN MATEO
2012,94065,0.0,0.0,1,SAN MATEO
2012,94065,0.0,0.0,0,SAN MATEO
2012,94066,51.0,58.1,1,SAN MATEO
2012,94066,169.0,51.7,0,SAN MATEO
2012,94070,17.0,25.0,1,SAN MATEO
2012,94070,58.0,26.6,0,SAN MATEO
2012,94080,100.0,72.5,1,SAN MATEO
2012,94080,240.0,47.2,0,SAN MATEO
2012,94085,24.0,49.2,1,SANTA CLARA
2012,94085,36.0,30.1,0,SANTA CLARA
2012,94086,45.0,44.2,1,SANTA CLARA
2012,94086,57.0,16.7,0,SANTA CLARA
2012,94087,35.0,25.5,1,SANTA CLARA
2012,94087,42.0,10.2,0,SANTA CLARA
2012,94089,20.0,48.1,1,SANTA CLARA
2012,94089,51.0,31.6,0,SANTA CLARA
2012,94102,33.0,112.7,1,SAN FRANCISCO
2012,94102,316.0,113.8,0,SAN FRANCISCO
2012,94103,35.0,132.7,1,SAN FRANCISCO
2012,94103,184.0,74.4,0,SAN FRANCISCO
2012,94105,0.0,0.0,1,SAN FRANCISCO
2012,94105,0.0,0.0,0,SAN FRANCISCO
2012,94107,17.0,69.3,1,SAN FRANCISCO
2012,94107,74.0,35.5,0,SAN FRANCISCO
2012,94108,0.0,0.0,1,SAN FRANCISCO
2012,94108,27.0,17.7,0,SAN FRANCISCO
2012,96055,0.0,0.0,1,TEHAMA
2012,94109,24.0,66.1,1,SAN FRANCISCO
2012,94109,220.0,46.7,0,SAN FRANCISCO
2012,94110,84.0,79.2,1,SAN FRANCISCO
2012,94110,212.0,37.5,0,SAN FRANCISCO
2012,94112,172.0,120.6,1,SAN FRANCISCO
2012,94112,199.0,29.8,0,SAN FRANCISCO
2012,94114,0.0,0.0,1,SAN FRANCISCO
2012,94114,46.0,18.1,0,SAN FRANCISCO
2012,94115,35.0,82.8,1,SAN FRANCISCO
2012,94115,119.0,42.8,0,SAN FRANCISCO
2012,94116,23.0,33.2,1,SAN FRANCISCO
2012,94116,48.0,11.3,0,SAN FRANCISCO
2012,94117,25.0,58.3,1,SAN FRANCISCO
2012,94117,82.0,26.4,0,SAN FRANCISCO
2012,94118,37.0,59.4,1,SAN FRANCISCO
2012,94118,36.0,10.5,0,SAN FRANCISCO
2012,94121,25.0,38.9,1,SAN FRANCISCO
2012,94121,56.0,14.0,0,SAN FRANCISCO
2012,94122,38.0,46.2,1,SAN FRANCISCO
2012,94122,72.0,14.0,0,SAN FRANCISCO
2012,94123,0.0,0.0,1,SAN FRANCISCO
2012,94123,0.0,0.0,0,SAN FRANCISCO
2009,93608,0.0,0.0,0,FRESNO
2012,94124,98.0,115.8,1,SAN FRANCISCO
2012,94124,318.0,121.9,0,SAN FRANCISCO
2012,94127,0.0,0.0,1,SAN FRANCISCO
2012,94127,28.0,18.9,0,SAN FRANCISCO
2012,94130,0.0,0.0,1,SAN FRANCISCO
2012,94130,17.0,160.7,0,SAN FRANCISCO
2012,94131,15.0,34.3,1,SAN FRANCISCO
2012,94131,43.0,17.7,0,SAN FRANCISCO
2012,94132,24.0,64.5,1,SAN FRANCISCO
2012,94132,53.0,20.9,0,SAN FRANCISCO
2012,94133,12.0,46.0,1,SAN FRANCISCO
2012,94133,69.0,24.2,0,SAN FRANCISCO
2012,94134,81.0,91.2,1,SAN FRANCISCO
2012,94134,129.0,35.3,0,SAN FRANCISCO
2012,94301,0.0,0.0,1,SANTA CLARA
2012,94301,0.0,0.0,0,SANTA CLARA
2012,94303,123.0,89.3,1,SANTA CLARA
2012,94303,143.0,43.3,0,SANTA CLARA
2012,94306,0.0,0.0,1,SANTA CLARA
2012,94306,0.0,0.0,0,SANTA CLARA
2012,94401,55.0,73.9,1,SAN MATEO
2012,94401,166.0,60.7,0,SAN MATEO
2012,94402,25.0,43.4,1,SAN MATEO
2012,94402,61.0,31.6,0,SAN MATEO
2012,94403,43.0,50.3,1,SAN MATEO
2012,94403,90.0,27.6,0,SAN MATEO
2012,94404,0.0,0.0,1,SAN MATEO
2012,94404,49.0,19.5,0,SAN MATEO
2012,94501,94.0,76.3,1,ALAMEDA
2012,94501,215.0,44.7,0,ALAMEDA
2012,94502,0.0,0.0,1,ALAMEDA
2012,94502,20.0,21.2,0,ALAMEDA
2012,94503,33.0,60.3,1,NAPA
2012,94503,64.0,45.3,0,NAPA
2012,94505,25.0,69.0,1,CONTRA C;OSTA
2012,94505,29.0,30.7,0,CONTRA C;OSTA
2012,94506,19.0,32.8,1,CONTRA C;OSTA
2012,94506,24.0,16.8,0,CONTRA C;OSTA
2012,94507,15.0,41.8,1,CONTRA C;OSTA
2012,94507,20.0,17.9,0,CONTRA C;OSTA
2012,94509,311.0,187.1,1,CONTRA C;OSTA
2012,94509,665.0,143.2,0,CONTRA C;OSTA
2012,94510,45.0,75.5,1,SOLANO
2012,94510,78.0,40.0,0,SOLANO
2012,94511,0.0,0.0,1,CONTRA C;OSTA
2012,94511,0.0,0.0,0,CONTRA C;OSTA
2012,94513,130.0,76.2,1,CONTRA C;OSTA
2012,94513,175.0,44.6,0,CONTRA C;OSTA
2012,94515,0.0,0.0,1,NAPA
2012,94515,0.0,0.0,0,NAPA
2012,94517,0.0,0.0,1,CONTRA C;OSTA
2012,94517,26.0,28.0,0,CONTRA C;OSTA
2012,94518,34.0,58.6,1,CONTRA C;OSTA
2012,94518,102.0,47.5,0,CONTRA C;OSTA
2012,94519,29.0,69.4,1,CONTRA C;OSTA
2012,94519,94.0,62.5,0,CONTRA C;OSTA
2012,94520,122.0,123.7,1,CONTRA C;OSTA
2012,94520,299.0,105.6,0,CONTRA C;OSTA
2012,94521,45.0,51.1,1,CONTRA C;OSTA
2012,94521,136.0,43.0,0,CONTRA C;OSTA
2012,94523,34.0,51.0,1,CONTRA C;OSTA
2012,94523,67.0,23.2,0,CONTRA C;OSTA
2012,94525,0.0,0.0,1,CONTRA C;OSTA
2012,94525,0.0,0.0,0,CONTRA C;OSTA
2012,94526,22.0,33.9,1,CONTRA C;OSTA
2012,94526,57.0,28.4,0,CONTRA C;OSTA
2012,94530,25.0,59.1,1,CONTRA C;OSTA
2012,94530,51.0,25.1,0,CONTRA C;OSTA
2012,94531,174.0,149.2,1,CONTRA C;OSTA
2012,94531,242.0,87.4,0,CONTRA C;OSTA
2012,94533,208.0,111.2,1,SOLANO
2012,94533,484.0,93.8,0,SOLANO
2012,94534,54.0,59.0,1,SOLANO
2012,94534,112.0,41.0,0,SOLANO
2012,94536,113.0,63.9,1,ALAMEDA
2012,94536,201.0,37.6,0,ALAMEDA
2012,94538,133.0,93.1,1,ALAMEDA
2012,94538,235.0,53.3,0,ALAMEDA
2012,94539,46.0,40.6,1,ALAMEDA
2012,94539,43.0,12.7,0,ALAMEDA
2012,94541,195.0,122.7,1,ALAMEDA
2012,94541,460.0,97.6,0,ALAMEDA
2012,94542,21.0,96.0,1,ALAMEDA
2012,94542,43.0,46.4,0,ALAMEDA
2012,94544,236.0,120.3,1,ALAMEDA
2012,94544,374.0,68.1,0,ALAMEDA
2012,94545,70.0,101.2,1,ALAMEDA
2012,94545,208.0,85.0,0,ALAMEDA
2012,94546,76.0,84.6,1,ALAMEDA
2012,94546,177.0,56.9,0,ALAMEDA
2012,94547,34.0,64.6,1,CONTRA C;OSTA
2012,94547,80.0,47.8,0,CONTRA C;OSTA
2012,94549,12.0,19.0,1,CONTRA C;OSTA
2012,94549,35.0,18.2,0,CONTRA C;OSTA
2012,94550,52.0,45.9,1,ALAMEDA
2012,94550,86.0,24.2,0,ALAMEDA
2012,94551,35.0,36.7,1,ALAMEDA
2012,94551,68.0,28.3,0,ALAMEDA
2012,94552,0.0,0.0,1,ALAMEDA
2012,94552,0.0,0.0,0,ALAMEDA
2012,94553,67.0,71.6,1,CONTRA C;OSTA
2012,94553,209.0,58.2,0,CONTRA C;OSTA
2012,94555,53.0,52.9,1,ALAMEDA
2012,94555,89.0,38.9,0,ALAMEDA
2012,94556,0.0,0.0,1,CONTRA C;OSTA
2012,94556,12.0,10.4,0,CONTRA C;OSTA
2012,94558,67.0,45.3,1,NAPA
2012,94558,189.0,36.4,0,NAPA
2012,94559,33.0,50.6,1,NAPA
2012,94559,116.0,56.4,0,NAPA
2012,94560,126.0,115.9,1,ALAMEDA
2012,94560,119.0,39.2,0,ALAMEDA
2012,94561,100.0,88.9,1,CONTRA C;OSTA
2012,94561,211.0,82.1,0,CONTRA C;OSTA
2012,94563,0.0,0.0,1,CONTRA C;OSTA
2012,94563,17.0,12.4,0,CONTRA C;OSTA
2012,94564,29.0,80.9,1,CONTRA C;OSTA
2012,94564,77.0,53.6,0,CONTRA C;OSTA
2012,94565,385.0,157.7,1,CONTRA C;OSTA
2012,94565,703.0,111.8,0,CONTRA C;OSTA
2012,94566,30.0,28.6,1,ALAMEDA
2012,94566,75.0,24.1,0,ALAMEDA
2012,94568,50.0,44.6,1,ALAMEDA
2012,94568,89.0,25.6,0,ALAMEDA
2012,94571,13.0,101.7,1,SOLANO
2012,94571,33.0,49.3,0,SOLANO
2012,94572,35.0,173.9,1,CONTRA C;OSTA
2012,94572,81.0,127.1,0,CONTRA C;OSTA
2012,94574,0.0,0.0,1,NAPA
2012,94574,0.0,0.0,0,NAPA
2012,94577,102.0,99.0,1,ALAMEDA
2012,94577,187.0,53.5,0,ALAMEDA
2012,94578,92.0,93.4,1,ALAMEDA
2012,94578,242.0,79.4,0,ALAMEDA
2012,94579,32.0,72.1,1,ALAMEDA
2012,94579,88.0,49.6,0,ALAMEDA
2012,94580,43.0,65.5,1,ALAMEDA
2012,94580,107.0,50.3,0,ALAMEDA
2012,94582,54.0,41.5,1,CONTRA C;OSTA
2012,94582,51.0,21.7,0,CONTRA C;OSTA
2012,94583,49.0,54.2,1,CONTRA C;OSTA
2012,94583,73.0,32.4,0,CONTRA C;OSTA
2012,94585,85.0,110.9,1,SOLANO
2012,94585,175.0,86.9,0,SOLANO
2012,94587,157.0,92.1,1,ALAMEDA
2012,94587,303.0,57.0,0,ALAMEDA
2012,94588,43.0,54.4,1,ALAMEDA
2012,94588,50.0,24.6,0,ALAMEDA
2012,94589,146.0,202.0,1,SOLANO
2012,94589,230.0,103.7,0,SOLANO
2012,94590,149.0,177.6,1,SOLANO
2012,94590,399.0,148.8,0,SOLANO
2012,94591,141.0,120.4,1,SOLANO
2012,94591,254.0,61.5,0,SOLANO
2012,94595,0.0,0.0,1,CONTRA C;OSTA
2012,94595,63.0,55.9,0,CONTRA C;OSTA
2012,94596,0.0,0.0,1,CONTRA C;OSTA
2012,94596,52.0,35.1,0,CONTRA C;OSTA
2012,94597,16.0,43.7,1,CONTRA C;OSTA
2012,94597,47.0,27.6,0,CONTRA C;OSTA
2012,94598,12.0,29.2,1,CONTRA C;OSTA
2012,94598,42.0,20.1,0,CONTRA C;OSTA
2012,94601,138.0,97.4,1,ALAMEDA
2012,94601,343.0,89.2,0,ALAMEDA
2012,94602,38.0,61.7,1,ALAMEDA
2012,94602,142.0,64.1,0,ALAMEDA
2012,94603,146.0,147.7,1,ALAMEDA
2012,94603,362.0,168.6,0,ALAMEDA
2012,94605,144.0,154.6,1,ALAMEDA
2012,94605,385.0,128.7,0,ALAMEDA
2012,94606,85.0,117.2,1,ALAMEDA
2012,94606,191.0,65.5,0,ALAMEDA
2012,94607,72.0,150.0,1,ALAMEDA
2012,94607,257.0,123.7,0,ALAMEDA
2012,94608,57.0,128.7,1,ALAMEDA
2012,94608,424.0,174.8,0,ALAMEDA
2012,94609,44.0,145.9,1,ALAMEDA
2012,94609,163.0,93.6,0,ALAMEDA
2012,94610,27.0,58.6,1,ALAMEDA
2012,94610,136.0,54.6,0,ALAMEDA
2012,94611,26.0,36.5,1,ALAMEDA
2012,94611,61.0,20.2,0,ALAMEDA
2012,94612,24.0,140.7,1,ALAMEDA
2012,94612,99.0,75.5,0,ALAMEDA
2012,94618,12.0,34.6,1,ALAMEDA
2012,94618,31.0,26.6,0,ALAMEDA
2012,94619,60.0,119.7,1,ALAMEDA
2012,94619,101.0,54.1,0,ALAMEDA
2012,94621,129.0,132.9,1,ALAMEDA
2012,94621,340.0,174.1,0,ALAMEDA
2012,94702,28.0,99.5,1,ALAMEDA
2012,94702,92.0,71.1,0,ALAMEDA
2012,94703,25.0,72.2,1,ALAMEDA
2012,94703,115.0,69.2,0,ALAMEDA
2012,94704,0.0,0.0,1,ALAMEDA
2012,94704,32.0,26.5,0,ALAMEDA
2012,94705,0.0,0.0,1,ALAMEDA
2012,94705,35.0,28.7,0,ALAMEDA
2012,94706,26.0,52.5,1,ALAMEDA
2012,94706,25.0,14.8,0,ALAMEDA
2012,94707,0.0,0.0,1,ALAMEDA
2012,94707,23.0,23.1,0,ALAMEDA
2012,94708,0.0,0.0,1,ALAMEDA
2012,94708,0.0,0.0,0,ALAMEDA
2012,94709,14.0,13.5,0,ALAMEDA
2012,94710,14.0,93.8,1,ALAMEDA
2012,94710,42.0,67.6,0,ALAMEDA
2012,94801,237.0,261.0,1,CONTRA C;OSTA
2012,94801,444.0,201.6,0,CONTRA C;OSTA
2012,94803,54.0,109.7,1,CONTRA C;OSTA
2012,94803,105.0,51.8,0,CONTRA C;OSTA
2012,94804,227.0,229.8,1,CONTRA C;OSTA
2012,94804,449.0,152.4,0,CONTRA C;OSTA
2012,94805,32.0,104.0,1,CONTRA C;OSTA
2012,94805,65.0,60.6,0,CONTRA C;OSTA
2012,94806,247.0,161.2,1,CONTRA C;OSTA
2012,94806,435.0,95.5,0,CONTRA C;OSTA
2012,94901,44.0,47.0,1,MARIN
2012,94901,85.0,25.6,0,MARIN
2012,94903,13.0,24.1,1,MARIN
2012,94903,68.0,28.0,0,MARIN
2012,94904,0.0,0.0,1,MARIN
2012,94904,15.0,14.7,0,MARIN
2012,94920,0.0,0.0,1,MARIN
2012,94920,0.0,0.0,0,MARIN
2012,94925,0.0,0.0,1,MARIN
2012,94925,15.0,18.9,0,MARIN
2012,94928,57.0,66.8,1,SONOMA
2012,94928,131.0,40.5,0,SONOMA
2012,94930,0.0,0.0,1,MARIN
2012,94930,22.0,29.6,0,MARIN
2012,94931,14.0,78.1,1,SONOMA
2012,94931,38.0,55.4,0,SONOMA
2012,94941,15.0,21.6,1,MARIN
2012,94941,31.0,11.5,0,MARIN
2012,94945,17.0,45.8,1,MARIN
2012,94945,41.0,27.5,0,MARIN
2012,94947,30.0,61.8,1,MARIN
2012,94947,81.0,46.0,0,MARIN
2012,94949,21.0,47.2,1,MARIN
2012,94949,67.0,48.5,0,MARIN
2012,94951,0.0,0.0,1,SONOMA
2012,94951,19.0,58.5,0,SONOMA
2012,94952,50.0,73.6,1,SONOMA
2012,94952,88.0,33.7,0,SONOMA
2012,94954,65.0,73.2,1,SONOMA
2012,94954,89.0,32.7,0,SONOMA
2012,94960,0.0,0.0,1,MARIN
2012,94960,18.0,17.8,0,MARIN
2012,94965,18.0,15.9,0,MARIN
2012,95003,16.0,37.1,1,SANTA CRUZ
2012,95003,29.0,18.5,0,SANTA CRUZ
2012,95005,0.0,0.0,1,SANTA CRUZ
2012,95005,14.0,28.3,0,SANTA CRUZ
2012,95006,13.0,81.1,1,SANTA CRUZ
2012,95006,12.0,14.4,0,SANTA CRUZ
2012,95008,47.0,49.5,1,SANTA CLARA
2012,95008,66.0,18.0,0,SANTA CLARA
2012,95010,0.0,0.0,1,SANTA CRUZ
2012,95010,37.0,47.5,0,SANTA CRUZ
2012,95012,36.0,108.1,1,MONTEREY
2012,95012,33.0,49.5,0,MONTEREY
2012,95014,32.0,19.3,1,SANTA CLARA
2012,95014,31.0,7.0,0,SANTA CLARA
2012,95018,0.0,0.0,1,SANTA CRUZ
2012,95018,0.0,0.0,0,SANTA CRUZ
2012,95019,24.0,107.6,1,SANTA CRUZ
2012,95019,19.0,39.9,0,SANTA CRUZ
2012,95020,123.0,69.9,1,SANTA CLARA
2012,95020,231.0,54.8,0,SANTA CLARA
2012,95023,97.0,66.1,1,SAN BENITO
2012,95023,123.0,35.1,0,SAN BENITO
2012,95030,0.0,0.0,1,SANTA CLARA
2012,95030,12.0,7.1,0,SANTA CLARA
2012,95032,12.0,19.7,1,SANTA CLARA
2012,95032,31.0,17.2,0,SANTA CLARA
2012,95035,53.0,32.9,1,SANTA CLARA
2012,95035,84.0,17.4,0,SANTA CLARA
2012,95037,53.0,42.4,1,SANTA CLARA
2012,95037,119.0,36.7,0,SANTA CLARA
2012,95045,0.0,0.0,1,SAN BENITO
2012,95045,0.0,0.0,0,SAN BENITO
2012,95046,0.0,0.0,1,SANTA CLARA
2012,95046,20.0,48.1,0,SANTA CLARA
2012,95050,27.0,34.1,1,SANTA CLARA
2012,95050,91.0,31.8,0,SANTA CLARA
2012,95051,65.0,50.8,1,SANTA CLARA
2012,95051,58.0,13.9,0,SANTA CLARA
2012,95054,13.0,29.5,1,SANTA CLARA
2012,95054,26.0,15.2,0,SANTA CLARA
2012,95060,22.0,31.6,1,SANTA CRUZ
2012,95060,92.0,26.5,0,SANTA CRUZ
2012,95062,26.0,41.1,1,SANTA CRUZ
2012,95062,60.0,20.7,0,SANTA CRUZ
2012,95065,0.0,0.0,1,SANTA CRUZ
2012,95065,0.0,0.0,0,SANTA CRUZ
2012,95066,0.0,0.0,1,SANTA CRUZ
2012,95066,21.0,19.0,0,SANTA CRUZ
2012,95070,12.0,20.6,1,SANTA CLARA
2012,95070,21.0,10.4,0,SANTA CLARA
2012,95073,15.0,79.7,1,SANTA CRUZ
2012,95073,21.0,27.3,0,SANTA CRUZ
2012,95076,275.0,109.6,1,SANTA CRUZ
2012,95076,171.0,28.7,0,SANTA CRUZ
2012,95110,17.0,37.4,1,SANTA CLARA
2012,95110,40.0,26.6,0,SANTA CLARA
2012,95111,85.0,49.0,1,SANTA CLARA
2012,95111,169.0,41.6,0,SANTA CLARA
2012,95112,76.0,73.3,1,SANTA CLARA
2012,95112,195.0,42.4,0,SANTA CLARA
2012,95113,0.0,0.0,1,SANTA CLARA
2012,95113,26.0,361.8,0,SANTA CLARA
2012,95116,99.0,64.1,1,SANTA CLARA
2012,95116,224.0,63.1,0,SANTA CLARA
2012,95117,43.0,63.3,1,SANTA CLARA
2012,95117,77.0,32.3,0,SANTA CLARA
2012,95118,18.0,23.1,1,SANTA CLARA
2012,95118,71.0,29.2,0,SANTA CLARA
2012,95119,13.0,50.4,1,SANTA CLARA
2012,95119,22.0,30.3,0,SANTA CLARA
2012,95120,25.0,28.1,1,SANTA CLARA
2012,95120,40.0,16.4,0,SANTA CLARA
2012,95121,32.0,35.4,1,SANTA CLARA
2012,95121,105.0,39.7,0,SANTA CLARA
2012,95122,94.0,55.7,1,SANTA CLARA
